	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	152058.0	142397.0	116134.0	1418.0	0.0	0.0	0.0	0.0
1	0.0011	352191.0	82206.0	95687.0	0.0	200133.0	-60191.0	-20447.0	-1418.0
2	0.0012	194495.0	179536.0	123786.0	1314.0	-157696.0	97330.0	28099.0	1314.0
3	0.0013	428642.0	97858.0	115844.0	0.0	234147.0	-81678.0	-7942.0	-1314.0
4	0.0014	228347.0	101838.0	87383.0	1223.0	-200295.0	3980.0	-28461.0	1223.0
5	0.0015	239543.0	105990.0	90369.0	0.0	11196.0	4152.0	2986.0	-1223.0
6	0.0016	246267.0	222101.0	93357.0	1145.0	6724.0	116111.0	2988.0	1145.0
7	0.0017	510218.0	115261.0	154153.0	0.0	263951.0	-106840.0	60796.0	-1145.0
8	0.0018	262834.0	117238.0	139305.0	1080.0	-247384.0	1977.0	-14848.0	1080.0
9	0.0019	268203.0	119574.0	101333.0	0.0	5369.0	2336.0	-37972.0	-1080.0
10	0.002	271505.0	121032.0	102860.0	1023.0	3302.0	1458.0	1527.0	1023.0
11	0.0021	277765.0	122895.0	103775.0	972.0	6260.0	1863.0	915.0	-51.0
12	0.0022	280285.0	123951.0	104958.0	0.0	2520.0	1056.0	1183.0	-972.0
13	0.0023	283756.0	125461.0	105761.0	928.0	3471.0	1510.0	803.0	928.0
14	0.0024	283881.0	126264.0	107272.0	892.0	125.0	803.0	1511.0	-36.0
15	0.0025	285040.0	126872.0	107751.0	0.0	1159.0	608.0	479.0	-892.0
16	0.0026	287826.0	127992.0	108368.0	858.0	2786.0	1120.0	617.0	858.0
17	0.0027	289020.0	128481.0	109187.0	830.0	1194.0	489.0	819.0	-28.0
18	0.0028	291550.0	128850.0	105125.0	0.0	2530.0	369.0	-4062.0	-830.0
19	0.0029	274182.0	122590.0	101324.0	760.0	-17368.0	-6260.0	-3801.0	760.0
20	0.003	268309.0	120103.0	101147.0	728.0	-5873.0	-2487.0	-177.0	-32.0
21	0.0031	263979.0	120953.0	99190.0	0.0	-4330.0	850.0	-1957.0	-728.0
22	0.0032	259003.0	117366.0	0.0	698.0	-4976.0	-3587.0	-99190.0	698.0
23	0.0033	0.0	114940.0	96674.0	670.0	-259003.0	-2426.0	96674.0	-28.0
24	0.0034	252210.0	0.0	94746.0	646.0	252210.0	-114940.0	-1928.0	-24.0
25	0.0035	247019.0	112422.0	92855.0	0.0	-5191.0	112422.0	-1891.0	-646.0
26	0.0036	243700.0	110119.0	91312.0	621.0	-3319.0	-2303.0	-1543.0	621.0
27	0.0037	240813.0	108075.0	89574.0	602.0	-2887.0	-2044.0	-1738.0	-19.0
28	0.0038	237067.0	106260.0	88452.0	584.0	-3746.0	-1815.0	-1122.0	-18.0
29	0.0039	232370.0	104646.0	87450.0	0.0	-4697.0	-1614.0	-1002.0	-584.0
30	0.004	229323.0	103728.0	51292.0	568.0	-3047.0	-918.0	-36158.0	568.0
31	0.0041	226736.0	102472.0	35106.0	555.0	-2587.0	-1256.0	-16186.0	-13.0
32	0.0042	0.0	101315.0	85392.0	539.0	-226736.0	-1157.0	50286.0	-16.0
33	0.0043	227286.0	100260.0	84449.0	529.0	227286.0	-1055.0	-943.0	-10.0
34	0.0044	225091.0	0.0	83647.0	0.0	-2195.0	-100260.0	-802.0	-529.0
35	0.0045	221689.0	99300.0	83150.0	520.0	-3402.0	99300.0	-497.0	520.0
36	0.0046	221064.0	98452.0	82245.0	514.0	-625.0	-848.0	-905.0	-6.0
37	0.0047	218122.0	97731.0	81888.0	509.0	-2942.0	-721.0	-357.0	-5.0
38	0.0048	216530.0	97059.0	81632.0	501.0	-1592.0	-672.0	-256.0	-8.0
39	0.0049	215265.0	96474.0	81174.0	495.0	-1265.0	-585.0	-458.0	-6.0
40	0.005	214119.0	95969.0	80721.0	492.0	-1146.0	-505.0	-453.0	-3.0
41	0.0051	214492.0	95513.0	80108.0	489.0	373.0	-456.0	-613.0	-3.0
42	0.0052	212376.0	95114.0	80010.0	484.0	-2116.0	-399.0	-98.0	-5.0
43	0.0053	212801.0	95291.0	79460.0	483.0	425.0	177.0	-550.0	-1.0
44	0.0054	210717.0	94970.0	79412.0	480.0	-2084.0	-321.0	-48.0	-3.0
45	0.0055	211342.0	94629.0	78908.0	479.0	625.0	-341.0	-504.0	-1.0
46	0.0056	209419.0	94311.0	78909.0	0.0	-1923.0	-318.0	1.0	-479.0
47	0.0057	210114.0	94026.0	78471.0	477.0	695.0	-285.0	-438.0	477.0
48	0.0058	208408.0	93787.0	78516.0	474.0	-1706.0	-239.0	45.0	-3.0
49	0.0059	209136.0	93567.0	78112.0	474.0	728.0	-220.0	-404.0	0.0
50	0.006	208788.0	93372.0	78435.0	467.0	-348.0	-195.0	323.0	-7.0
51	0.0061	208426.0	93215.0	78299.0	467.0	-362.0	-157.0	-136.0	0.0
52	0.0062	209335.0	93058.0	77950.0	465.0	909.0	-157.0	-349.0	-2.0
53	0.0063	208997.0	92923.0	77790.0	465.0	-338.0	-135.0	-160.0	0.0
54	0.0064	208491.0	92791.0	77671.0	464.0	-506.0	-132.0	-119.0	-1.0
55	0.0065	206730.0	92685.0	77777.0	465.0	-1761.0	-106.0	106.0	1.0
56	0.0066	207733.0	92581.0	77469.0	464.0	1003.0	-104.0	-308.0	-1.0
57	0.0067	206142.0	92491.0	77630.0	464.0	-1591.0	-90.0	161.0	0.0
58	0.0068	207660.0	92381.0	46051.0	463.0	1518.0	-110.0	-31579.0	-1.0
59	0.0069	203860.0	92549.0	76656.0	457.0	-3800.0	168.0	30605.0	-6.0
60	0.007	203291.0	90939.0	76046.0	457.0	-569.0	-1610.0	-610.0	0.0
61	0.0071	203330.0	90854.0	75971.0	457.0	39.0	-85.0	-75.0	0.0
62	0.0072	202098.0	90914.0	76026.0	457.0	-1232.0	60.0	55.0	0.0
63	0.0073	203621.0	90980.0	76341.0	457.0	1523.0	66.0	315.0	0.0
64	0.0074	202448.0	91054.0	76120.0	456.0	-1173.0	74.0	-221.0	-1.0
65	0.0075	203828.0	91131.0	76419.0	456.0	1380.0	77.0	299.0	0.0
66	0.0076	203963.0	91190.0	76235.0	457.0	135.0	59.0	-184.0	1.0
67	0.0077	203910.0	91242.0	76227.0	456.0	-53.0	52.0	-8.0	-1.0
68	0.0078	203990.0	91278.0	76284.0	456.0	80.0	36.0	57.0	0.0
69	0.0079	202610.0	91315.0	76257.0	456.0	-1380.0	37.0	-27.0	0.0
70	0.008	204078.0	91359.0	76566.0	456.0	1468.0	44.0	309.0	0.0
71	0.0081	204254.0	91394.0	76725.0	452.0	176.0	35.0	159.0	-4.0
72	0.0082	203022.0	91439.0	76716.0	453.0	-1232.0	45.0	-9.0	1.0
73	0.0083	204451.0	91479.0	76988.0	453.0	1429.0	40.0	272.0	0.0
74	0.0084	204583.0	91508.0	76748.0	452.0	132.0	29.0	-240.0	-1.0
75	0.0085	204545.0	91533.0	76776.0	454.0	-38.0	25.0	28.0	2.0
76	0.0086	204403.0	91542.0	76731.0	453.0	-142.0	9.0	-45.0	-1.0
77	0.0087	203126.0	91526.0	76700.0	454.0	-1277.0	-16.0	-31.0	1.0
78	0.0088	204533.0	91530.0	76946.0	454.0	1407.0	4.0	246.0	0.0
79	0.0089	204596.0	91550.0	76690.0	454.0	63.0	20.0	-256.0	0.0
80	0.009	204558.0	91573.0	76758.0	454.0	-38.0	23.0	68.0	0.0
81	0.0091	204590.0	91587.0	76703.0	454.0	32.0	14.0	-55.0	0.0
82	0.0092	204508.0	91615.0	76706.0	455.0	-82.0	28.0	3.0	1.0
83	0.0093	204528.0	91627.0	76735.0	455.0	20.0	12.0	29.0	0.0
84	0.0094	203285.0	91663.0	76679.0	455.0	-1243.0	36.0	-56.0	0.0
85	0.0095	204626.0	91673.0	77000.0	0.0	1341.0	10.0	321.0	-455.0
86	0.0096	204833.0	91688.0	76779.0	455.0	207.0	15.0	-221.0	455.0
87	0.0097	204755.0	92257.0	76766.0	453.0	-78.0	569.0	-13.0	-2.0
88	0.0098	204741.0	92252.0	76768.0	906.0	-14.0	-5.0	2.0	453.0
89	0.0099	203408.0	92211.0	76728.0	458.0	-1333.0	-41.0	-40.0	-448.0
90	0.01	204699.0	91653.0	77017.0	0.0	1291.0	-558.0	289.0	-458.0
91	0.0101	204743.0	91589.0	76747.0	458.0	44.0	-64.0	-270.0	458.0
92	0.0102	204722.0	92161.0	76753.0	456.0	-21.0	572.0	6.0	-2.0
93	0.0103	204743.0	92180.0	76742.0	456.0	21.0	19.0	-11.0	0.0
94	0.0104	204632.0	92152.0	76728.0	456.0	-111.0	-28.0	-14.0	0.0
95	0.0105	204566.0	92116.0	76771.0	456.0	-66.0	-36.0	43.0	0.0
96	0.0106	204511.0	92077.0	76689.0	457.0	-55.0	-39.0	-82.0	1.0
97	0.0107	204485.0	92047.0	76721.0	457.0	-26.0	-30.0	32.0	0.0
98	0.0108	0.0	92014.0	31081.0	456.0	-204485.0	-33.0	-45640.0	-1.0
99	0.0109	204338.0	91916.0	76667.0	450.0	204338.0	-98.0	45586.0	-6.0
100	0.011	200135.0	90507.0	75650.0	450.0	-4203.0	-1409.0	-1017.0	0.0
101	0.0111	201451.0	90502.0	75430.0	451.0	1316.0	-5.0	-220.0	1.0
102	0.0112	201912.0	90630.0	75580.0	451.0	461.0	128.0	150.0	0.0
103	0.0113	202176.0	90739.0	75665.0	451.0	264.0	109.0	85.0	0.0
104	0.0114	202423.0	90856.0	75770.0	452.0	247.0	117.0	105.0	1.0
105	0.0115	201340.0	90961.0	121310.0	452.0	-1083.0	105.0	45540.0	0.0
106	0.0116	202809.0	91021.0	75990.0	454.0	1469.0	60.0	-45320.0	2.0
107	0.0117	203004.0	91086.0	76017.0	453.0	195.0	65.0	27.0	-1.0
108	0.0118	203102.0	91143.0	76107.0	453.0	98.0	57.0	90.0	0.0
109	0.0119	203244.0	91195.0	76114.0	453.0	142.0	52.0	7.0	0.0
110	0.012	203268.0	91270.0	76228.0	453.0	24.0	75.0	114.0	0.0
111	0.0121	203363.0	91314.0	76249.0	453.0	95.0	44.0	21.0	0.0
112	0.0122	203472.0	91349.0	76248.0	452.0	109.0	35.0	-1.0	-1.0
113	0.0123	202226.0	91375.0	76555.0	454.0	-1246.0	26.0	307.0	2.0
114	0.0124	203592.0	91418.0	76312.0	454.0	1366.0	43.0	-243.0	0.0
115	0.0125	203746.0	91454.0	76360.0	454.0	154.0	36.0	48.0	0.0
116	0.0126	407657.0	91479.0	76376.0	454.0	203911.0	25.0	16.0	0.0
117	0.0127	203872.0	91519.0	76396.0	449.0	-203785.0	40.0	20.0	-5.0
118	0.0128	205257.0	91535.0	76970.0	453.0	1385.0	16.0	574.0	4.0
119	0.0129	205313.0	91563.0	76559.0	453.0	56.0	28.0	-411.0	0.0
120	0.013	205246.0	91594.0	76578.0	453.0	-67.0	31.0	19.0	0.0
121	0.0131	0.0	91600.0	76581.0	450.0	-205246.0	6.0	3.0	-3.0
122	0.0132	408976.0	91616.0	76765.0	451.0	408976.0	16.0	184.0	1.0
