	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	107263.0	39364	50806.0	0.0	0.0	0.0	0.0	0.0
1	0.0011	134501.0	85736	62497.0	1407.0	27238.0	46372.0	11691.0	1407.0
2	0.0012	196467.0	103832	52734.0	0.0	61966.0	18096.0	-9763.0	-1407.0
3	0.0013	117260.0	53888	83409.0	0.0	-79207.0	-49944.0	30675.0	0.0
4	0.0014	233621.0	54794	63819.0	1161.0	116361.0	906.0	-19590.0	1161.0
5	0.0015	269225.0	124246	83770.0	0.0	35604.0	69452.0	19951.0	-1161.0
6	0.0016	148900.0	68545	80211.0	0.0	-120325.0	-55701.0	-3559.0	0.0
7	0.0017	158473.0	72761	62130.0	1061.0	9573.0	4216.0	-18081.0	1061.0
8	0.0018	329782.0	152866	102039.0	0.0	171309.0	80105.0	39909.0	-1061.0
9	0.0019	172390.0	78507	65730.0	980.0	-157392.0	-74359.0	-36309.0	980.0
10	0.002	177487.0	80520	67160.0	0.0	5097.0	2013.0	1430.0	-980.0
11	0.0021	180495.0	81770	96643.0	912.0	3008.0	1250.0	29483.0	912.0
12	0.0022	184553.0	83436	70551.0	0.0	4058.0	1666.0	-26092.0	-912.0
13	0.0023	188222.0	84966	71284.0	852.0	3669.0	1530.0	733.0	852.0
14	0.0024	190172.0	85751	72499.0	0.0	1950.0	785.0	1215.0	-852.0
15	0.0025	193182.0	86981	73081.0	802.0	3010.0	1230.0	582.0	802.0
16	0.0026	392015.0	176148	74015.0	0.0	198833.0	89167.0	934.0	-802.0
17	0.0027	198322.0	88986	119219.0	757.0	-193693.0	-87162.0	45204.0	757.0
18	0.0028	200556.0	89849	75419.0	717.0	2234.0	863.0	-43800.0	-40.0
19	0.0029	201273.0	90124	75964.0	0.0	717.0	275.0	545.0	-717.0
20	0.003	201754.0	90300	76322.0	685.0	481.0	176.0	358.0	685.0
21	0.0031	203631.0	91013	76476.0	656.0	1877.0	713.0	154.0	-29.0
22	0.0032	203968.0	91130	76856.0	0.0	337.0	117.0	380.0	-656.0
23	0.0033	204219.0	91747	77160.0	628.0	251.0	617.0	304.0	628.0
24	0.0034	205813.0	91820	77249.0	609.0	1594.0	73.0	89.0	-19.0
