	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	175385.0	47187	59264.0	0.0	0.0	0.0	0.0	0.0
1	0.0011	177634.0	99701	84570.0	1504.0	2249.0	52514.0	25306.0	1504.0
2	0.0012	239262.0	118558	98677.0	0.0	61628.0	18857.0	14107.0	-1504.0
3	0.0013	301372.0	66945	79541.0	0.0	62110.0	-51613.0	-19136.0	0.0
4	0.0014	171010.0	149911	102544.0	1386.0	-130362.0	82966.0	23003.0	1386.0
5	0.0015	181438.0	82042	68756.0	0.0	10428.0	-67869.0	-33788.0	-1386.0
6	0.0016	382461.0	85330	101192.0	1275.0	201023.0	3288.0	32436.0	1275.0
7	0.0017	203240.0	88873	123139.0	0.0	-179221.0	3543.0	21947.0	-1275.0
8	0.0018	208654.0	186500	79581.0	0.0	5414.0	97627.0	-43558.0	0.0
9	0.0019	216759.0	96920	81557.0	1180.0	8105.0	-89580.0	1976.0	1180.0
10	0.002	222720.0	99264	117436.0	0.0	5961.0	2344.0	35879.0	-1180.0
11	0.0021	224427.0	100688	81414.0	992.0	1707.0	1424.0	-36022.0	992.0
12	0.0022	209066.0	94435	78375.0	0.0	-15361.0	-6253.0	-3039.0	-992.0
13	0.0023	415812.0	92643	78570.0	920.0	206746.0	-1792.0	195.0	920.0
14	0.0024	215820.0	94874	80624.0	0.0	-199992.0	2231.0	2054.0	-920.0
15	0.0025	219842.0	96702	132491.0	870.0	4022.0	1828.0	51867.0	870.0
16	0.0026	224875.0	199473	33790.0	827.0	5033.0	102771.0	-98701.0	-43.0
17	0.0027	227961.0	0	85319.0	0.0	3086.0	-199473.0	51529.0	-827.0
18	0.0028	224311.0	102332	84348.0	785.0	-3650.0	102332.0	-971.0	785.0
19	0.0029	224974.0	100376	83589.0	0.0	663.0	-1956.0	-759.0	-785.0
20	0.003	223319.0	99850	83014.0	743.0	-1655.0	-526.0	-575.0	743.0
21	0.0031	221562.0	99002	83222.0	705.0	-1757.0	-848.0	208.0	-38.0
22	0.0032	219819.0	98181	82667.0	0.0	-1743.0	-821.0	-555.0	-705.0
23	0.0033	218341.0	97975	82323.0	674.0	-1478.0	-206.0	-344.0	674.0
24	0.0034	218300.0	97330	82068.0	648.0	-41.0	-645.0	-255.0	-26.0
25	0.0035	217143.0	96698	81651.0	0.0	-1157.0	-632.0	-417.0	-648.0
26	0.0036	0.0	96687	81134.0	625.0	-217143.0	-11.0	-517.0	625.0
27	0.0037	430863.0	96189	80959.0	605.0	430863.0	-498.0	-175.0	-20.0
28	0.0038	216873.0	95708	80609.0	586.0	-213990.0	-481.0	-350.0	-19.0
29	0.0039	0.0	95243	80221.0	0.0	-216873.0	-465.0	-388.0	-586.0
30	0.004	215889.0	95371	80213.0	571.0	215889.0	128.0	-8.0	571.0
31	0.0041	213621.0	95014	80090.0	557.0	-2268.0	-357.0	-123.0	-14.0
32	0.0042	212457.0	94619	79811.0	547.0	-1164.0	-395.0	-279.0	-10.0
33	0.0043	211766.0	94290	79820.0	535.0	-691.0	-329.0	9.0	-12.0
34	0.0044	212393.0	93977	79570.0	527.0	627.0	-313.0	-250.0	-8.0
35	0.0045	211833.0	93714	47238.0	518.0	-560.0	-263.0	-32332.0	-9.0
36	0.0046	211080.0	94015	79181.0	0.0	-753.0	301.0	31943.0	-518.0
37	0.0047	210634.0	93827	78980.0	512.0	-446.0	-188.0	-201.0	512.0
38	0.0048	210107.0	93604	78826.0	508.0	-527.0	-223.0	-154.0	-4.0
