	time	ins	cycle	memory	branchm
0	0.001	32852	0	31677.0	0
1	0.0011	197284	86357	56356.0	0
2	0.0012	180612	44281	91235.0	0
3	0.0013	247477	99763	78939.0	0
4	0.0014	144891	56078	121058.0	0
5	0.0015	327041	123431	68558.0	1188
6	0.0016	179944	67411	102821.0	0
7	0.0017	383304	143078	125753.0	0
8	0.0018	204056	75744	82943.0	0
9	0.0019	211564	78195	120601.0	0
10	0.002	218172	80379	145310.0	0
11	0.0021	224090	82328	93336.0	1069
12	0.0022	465776	83440	94976.0	0
13	0.0023	238205	84379	96238.0	0
14	0.0024	241891	172872	97778.0	0
15	0.0025	245389	88295	99297.0	959
16	0.0026	248359	89352	100627.0	0
17	0.0027	249267	89725	101506.0	0
18	0.0028	251870	90547	102130.0	0
19	0.0029	253960	91331	103088.0	0
20	0.003	256176	92039	104015.0	867
21	0.0031	258080	92646	145466.0	0
22	0.0032	257999	92656	105090.0	0
23	0.0033	259213	93152	170659.0	785
24	0.0034	260745	93649	106352.0	0
25	0.0035	261966	94100	106465.0	0
26	0.0036	261534	93961	106970.0	0
27	0.0037	262657	94312	107483.0	715
28	0.0038	263896	94678	107622.0	0
29	0.0039	263157	94476	107575.0	0
30	0.004	263941	94771	107898.0	653
31	0.0041	264775	95070	107977.0	0
32	0.0042	263842	94812	107846.0	0
33	0.0043	264670	95054	108140.0	599
34	0.0044	265458	95333	108290.0	0
35	0.0045	264752	95070	108220.0	552
36	0.0046	265570	95285	107772.0	0
37	0.0047	261943	94466	40455.0	0
38	0.0048	256855	92719	170088.0	480
39	0.0049	257724	93020	105157.0	0
40	0.005	257548	92952	105271.0	444
41	0.0051	258866	93400	105595.0	0
42	0.0052	258497	93329	105741.0	417
43	0.0053	259976	93744	106067.0	0
44	0.0054	259742	93635	106253.0	393
45	0.0055	261039	94033	106443.0	372
46	0.0056	260490	93894	106496.0	0
47	0.0057	261693	94219	106272.0	353
48	0.0058	261196	94052	106505.0	0
49	0.0059	262307	93850	106610.0	340
50	0.006	261765	94194	106853.0	326
51	0.0061	261209	94037	106630.0	317
52	0.0062	260652	93836	106628.0	0
53	0.0063	261742	94190	106350.0	305
54	0.0064	261096	94030	106512.0	295
55	0.0065	260452	93855	106571.0	0
56	0.0066	261611	94213	106366.0	284
57	0.0067	261232	94055	106155.0	278
58	0.0068	260607	93862	106453.0	271
59	0.0069	260161	93676	106532.0	261
