	time	count
0	0.0010	36656
1	0.0011	148015
2	0.0012	161024
3	0.0013	216520
4	0.0014	278545
5	0.0015	346462
6	0.0016	193272
7	0.0017	183453
8	0.0018	181513
9	0.0019	392424
10	0.0020	211495
11	0.0021	218428
12	0.0022	461539
13	0.0023	526863
14	0.0024	291061
15	0.0025	306717
16	0.0026	653799
17	0.0027	344318
18	0.0028	351048
19	0.0029	360156
20	0.0030	367469
21	0.0031	373569
22	0.0032	378879
23	0.0033	383776
24	0.0034	387817
25	0.0035	784691
26	0.0036	396433
27	0.0037	399258
28	0.0038	401703
29	0.0039	403059
30	0.0040	404847
31	0.0041	406658
32	0.0042	406791
33	0.0043	408587
34	0.0044	409426
35	0.0045	410718
36	0.0046	413632
37	0.0047	415002
38	0.0048	414100
39	0.0049	414206
40	0.0050	414925
41	0.0051	415850
42	0.0052	415757
43	0.0053	414300
44	0.0054	415136
45	0.0055	415767
46	0.0056	415767
47	0.0057	414152
48	0.0058	407452
49	0.0059	407180
50	0.0060	408626
51	0.0061	410017
52	0.0062	409519
53	0.0063	410696
54	0.0064	411143
55	0.0065	410362
56	0.0066	412863
57	0.0067	413744
58	0.0068	412412
59	0.0069	413203
60	0.0070	414470
61	0.0071	413456
62	0.0072	413813
63	0.0073	412808
64	0.0074	413831
65	0.0075	413854
66	0.0076	412830
67	0.0077	413611
68	0.0078	412927
69	0.0079	413087
70	0.0080	412399
71	0.0081	413532
72	0.0082	414064
73	0.0083	412639
74	0.0084	413493
75	0.0085	412871
76	0.0086	413684
77	0.0087	412215
78	0.0088	411112
79	0.0089	412164
80	0.0090	411175
81	0.0091	410304
82	0.0092	411631
83	0.0093	411428
84	0.0094	409986
85	0.0095	410858
86	0.0096	410519
87	0.0097	410505
88	0.0098	399728
89	0.0099	398392
90	0.0100	400412
91	0.0101	401127
92	0.0102	401886
93	0.0103	402299
94	0.0104	401819
95	0.0105	402246
96	0.0106	404322
97	0.0107	404676
98	0.0108	405086
99	0.0109	404881
100	0.0110	404342
101	0.0111	404248
102	0.0112	404244
103	0.0113	404476
104	0.0114	404762
105	0.0115	403925
106	0.0116	403832
107	0.0117	403866
108	0.0118	403959
109	0.0119	403841
110	0.0120	403396
111	0.0121	403400
112	0.0122	403571
113	0.0123	405710
114	0.0124	405791
115	0.0125	405127
116	0.0126	405120
117	0.0127	405227
118	0.0128	405412
119	0.0129	405219
120	0.0130	404473
121	0.0131	404325
122	0.0132	404272
123	0.0133	404503
124	0.0134	404509
125	0.0135	404028
126	0.0136	403952
127	0.0137	0
128	0.0138	403912
129	0.0139	794234
130	0.0140	398576
131	0.0141	0
132	0.0142	796715
133	0.0143	886750
134	0.0144	488889
135	0.0145	513008
136	0.0146	1088353
137	0.0147	570603
138	0.0148	584486
139	0.0149	597371
140	0.0150	608396
141	0.0151	618337
142	0.0152	626504
143	0.0153	633303
144	0.0154	639338
145	0.0155	1294585
146	0.0156	653716
147	0.0157	657737
148	0.0158	659846
149	0.0159	662496
150	0.0160	665315
151	0.0161	668011
152	0.0162	669656
153	0.0163	670814
154	0.0164	672345
155	0.0165	673852
156	0.0166	674418
157	0.0167	675483
158	0.0168	676551
159	0.0169	676671
160	0.0170	677623
161	0.0171	678537
162	0.0172	678460
163	0.0173	679179
164	0.0174	679974
165	0.0175	682041
166	0.0176	682440
167	0.0177	676779
168	0.0178	0
169	0.0179	667651
170	0.0180	0
171	0.0181	0
172	0.0182	643212
