	time	count
0	0.0010	291072
1	0.0011	283940
2	0.0012	363319
3	0.0013	209721
4	0.0014	470622
5	0.0015	254846
6	0.0016	265731
7	0.0017	275548
8	0.0018	284577
9	0.0019	264607
10	0.0020	528982
11	0.0021	279006
12	0.0022	287488
13	0.0023	293457
14	0.0024	300193
15	0.0025	293766
16	0.0026	288500
17	0.0027	283807
18	0.0028	0
19	0.0029	280179
20	0.0030	276038
21	0.0031	272900
22	0.0032	270073
23	0.0033	267586
24	0.0034	265580
25	0.0035	263648
26	0.0036	260260
27	0.0037	259356
28	0.0038	257765
29	0.0039	256501
30	0.0040	255486
31	0.0041	254463
32	0.0042	253114
33	0.0043	252291
34	0.0044	251443
35	0.0045	251117
36	0.0046	251176
37	0.0047	250111
38	0.0048	248080
39	0.0049	247836
40	0.0050	247631
41	0.0051	247579
42	0.0052	248156
43	0.0053	0
44	0.0054	247637
45	0.0055	247171
46	0.0056	246990
47	0.0057	246946
48	0.0058	247033
49	0.0059	248482
50	0.0060	244272
51	0.0061	242268
52	0.0062	242387
53	0.0063	242727
54	0.0064	243675
55	0.0065	243872
56	0.0066	243871
57	0.0067	244231
58	0.0068	244482
59	0.0069	245125
60	0.0070	245328
61	0.0071	243810
62	0.0072	243972
63	0.0073	244365
64	0.0074	245035
65	0.0075	245072
66	0.0076	244748
67	0.0077	244937
68	0.0078	245159
69	0.0079	245722
70	0.0080	244354
71	0.0081	244156
72	0.0082	244356
73	0.0083	244699
74	0.0084	245625
75	0.0085	245688
76	0.0086	245650
77	0.0087	245718
78	0.0088	244256
79	0.0089	245054
80	0.0090	244989
81	0.0091	244998
82	0.0092	245248
83	0.0093	245549
84	0.0094	244910
85	0.0095	244745
86	0.0096	244806
87	0.0097	245093
88	0.0098	245272
89	0.0099	246052
90	0.0100	240353
91	0.0101	240131
92	0.0102	240760
93	0.0103	241396
94	0.0104	242654
95	0.0105	241578
96	0.0106	241592
97	0.0107	242076
98	0.0108	242734
99	0.0109	241971
100	0.0110	242428
101	0.0111	242710
102	0.0112	243203
103	0.0113	242770
104	0.0114	242900
105	0.0115	243214
106	0.0116	243367
107	0.0117	242279
108	0.0118	243326
109	0.0119	243757
110	0.0120	242488
111	0.0121	242451
112	0.0122	243063
113	0.0123	242400
114	0.0124	244178
115	0.0125	244529
116	0.0126	243329
117	0.0127	243721
118	0.0128	243987
119	0.0129	244492
120	0.0130	244613
121	0.0131	243357
122	0.0132	243715
123	0.0133	242854
124	0.0134	243190
125	0.0135	241966
126	0.0136	242317
127	0.0137	243342
128	0.0138	243394
129	0.0139	243292
130	0.0140	237152
131	0.0141	237357
132	0.0142	237053
133	0.0143	238006
134	0.0144	235935
135	0.0145	237672
136	0.0146	241843
137	0.0147	243580
138	0.0148	244811
139	0.0149	246275
140	0.0150	249739
141	0.0151	250693
142	0.0152	251298
143	0.0153	251689
144	0.0154	506562
145	0.0155	255116
146	0.0156	256035
147	0.0157	255973
148	0.0158	256057
149	0.0159	256230
150	0.0160	256173
151	0.0161	257925
152	0.0162	258043
153	0.0163	257682
154	0.0164	257522
155	0.0165	258014
156	0.0166	257610
157	0.0167	257660
158	0.0168	257505
159	0.0169	259112
160	0.0170	259115
161	0.0171	258917
162	0.0172	258857
163	0.0173	258696
164	0.0174	258543
165	0.0175	258945
166	0.0176	258383
167	0.0177	258350
168	0.0178	257830
169	0.0179	256646
170	0.0180	256174
171	0.0181	256020
172	0.0182	256081
173	0.0183	256233
174	0.0184	256443
175	0.0185	256972
176	0.0186	257000
177	0.0187	257163
178	0.0188	257208
179	0.0189	258251
180	0.0190	258270
181	0.0191	259893
182	0.0192	261108
183	0.0193	260746
184	0.0194	260466
185	0.0195	260686
186	0.0196	259971
187	0.0197	259554
188	0.0198	259408
189	0.0199	259101
190	0.0200	258814
191	0.0201	258612
192	0.0202	258502
193	0.0203	258521
194	0.0204	258276
195	0.0205	258016
196	0.0206	260360
197	0.0207	259914
198	0.0208	259647
199	0.0209	259457
200	0.0210	259389
201	0.0211	258950
202	0.0212	258811
203	0.0213	258761
204	0.0214	258684
205	0.0215	258566
206	0.0216	258259
207	0.0217	258574
208	0.0218	258159
209	0.0219	0
210	0.0220	509855
211	0.0221	255074
212	0.0222	255257
213	0.0223	256561
214	0.0224	258666
215	0.0225	258739
216	0.0226	259198
217	0.0227	258847
218	0.0228	258754
219	0.0229	258613
220	0.0230	258377
221	0.0231	258210
222	0.0232	258121
223	0.0233	258088
224	0.0234	259403
225	0.0235	259390
226	0.0236	259712
227	0.0237	259376
228	0.0238	259067
229	0.0239	258999
230	0.0240	258770
231	0.0241	258660
232	0.0242	258458
233	0.0243	258316
234	0.0244	259918
235	0.0245	259778
236	0.0246	259440
237	0.0247	259950
238	0.0248	259517
239	0.0249	259140
240	0.0250	258910
241	0.0251	258686
242	0.0252	258436
243	0.0253	258050
244	0.0254	257989
245	0.0255	257914
246	0.0256	257992
247	0.0257	257691
248	0.0258	0
249	0.0259	258226
250	0.0260	254976
251	0.0261	254665
252	0.0262	254550
253	0.0263	254626
254	0.0264	254744
255	0.0265	507823
256	0.0266	259217
257	0.0267	261593
258	0.0268	264044
259	0.0269	266380
260	0.0270	268207
261	0.0271	269815
262	0.0272	271339
263	0.0273	272796
264	0.0274	275560
265	0.0275	276700
266	0.0276	277614
267	0.0277	278254
268	0.0278	279046
269	0.0279	279600
270	0.0280	279917
271	0.0281	279992
272	0.0282	280443
273	0.0283	281171
274	0.0284	280499
275	0.0285	280787
276	0.0286	282813
277	0.0287	283107
278	0.0288	283273
279	0.0289	283618
280	0.0290	283577
281	0.0291	283769
282	0.0292	283819
283	0.0293	283714
284	0.0294	283605
285	0.0295	283924
286	0.0296	283083
287	0.0297	282917
288	0.0298	283036
289	0.0299	282549
290	0.0300	279260
291	0.0301	279038
292	0.0302	279579
293	0.0303	280034
294	0.0304	282439
295	0.0305	282917
296	0.0306	282932
297	0.0307	282862
298	0.0308	283249
299	0.0309	282822
300	0.0310	282822
301	0.0311	282758
302	0.0312	282897
303	0.0313	283063
304	0.0314	283200
305	0.0315	283232
306	0.0316	285081
307	0.0317	285248
308	0.0318	285119
309	0.0319	285045
310	0.0320	284891
311	0.0321	284223
312	0.0322	284339
313	0.0323	284289
314	0.0324	0
315	0.0325	284125
316	0.0326	0
317	0.0327	0
318	0.0328	268481
319	0.0329	0
320	0.0330	0
321	0.0331	245546
322	0.0332	0
323	0.0333	224962
