	time	count
0	0.0010	75642
1	0.0011	33283
2	0.0012	133412
3	0.0013	148607
4	0.0014	204060
5	0.0015	106480
6	0.0016	233571
7	0.0017	283212
8	0.0018	155224
9	0.0019	167027
10	0.0020	358654
11	0.0021	189787
12	0.0022	196277
13	0.0023	201353
14	0.0024	206392
15	0.0025	425385
16	0.0026	218133
17	0.0027	219968
18	0.0028	222333
19	0.0029	225485
20	0.0030	227406
21	0.0031	229383
22	0.0032	231746
23	0.0033	233123
24	0.0034	234462
25	0.0035	236388
26	0.0036	237452
27	0.0037	238239
28	0.0038	239010
29	0.0039	239243
30	0.0040	239405
31	0.0041	241769
32	0.0042	240813
33	0.0043	241365
34	0.0044	242300
35	0.0045	242639
36	0.0046	242768
37	0.0047	243091
38	0.0048	244140
39	0.0049	244248
40	0.0050	244486
41	0.0051	244245
42	0.0052	244449
43	0.0053	490592
44	0.0054	0
45	0.0055	245752
46	0.0056	240685
47	0.0057	238824
48	0.0058	239872
49	0.0059	238793
50	0.0060	241090
51	0.0061	240157
52	0.0062	241380
53	0.0063	241728
54	0.0064	243812
55	0.0065	244024
56	0.0066	242690
57	0.0067	241963
58	0.0068	244012
59	0.0069	244300
60	0.0070	244370
61	0.0071	243004
62	0.0072	243778
63	0.0073	245436
64	0.0074	245610
65	0.0075	245605
66	0.0076	488526
67	0.0077	0
68	0.0078	246734
69	0.0079	246662
70	0.0080	244986
71	0.0081	243463
72	0.0082	244190
73	0.0083	245838
74	0.0084	245873
75	0.0085	245787
76	0.0086	243026
77	0.0087	243879
78	0.0088	245660
79	0.0089	245890
80	0.0090	245804
81	0.0091	242873
82	0.0092	243869
83	0.0093	245556
84	0.0094	245687
85	0.0095	243928
86	0.0096	238368
87	0.0097	239358
88	0.0098	241669
89	0.0099	242188
90	0.0100	241135
91	0.0101	239948
92	0.0102	240882
93	0.0103	241574
94	0.0104	241850
95	0.0105	240795
96	0.0106	240300
97	0.0107	242077
98	0.0108	242529
99	0.0109	241422
100	0.0110	242078
101	0.0111	241293
102	0.0112	241869
103	0.0113	242257
104	0.0114	241322
105	0.0115	242578
106	0.0116	241294
107	0.0117	241711
108	0.0118	240779
109	0.0119	241380
110	0.0120	239381
111	0.0121	241678
112	0.0122	240676
113	0.0123	240947
114	0.0124	240679
115	0.0125	239406
116	0.0126	239865
117	0.0127	238711
118	0.0128	240075
119	0.0129	239415
120	0.0130	238493
121	0.0131	237394
122	0.0132	238596
123	0.0133	238224
124	0.0134	237447
125	0.0135	236710
126	0.0136	233085
127	0.0137	232936
128	0.0138	232646
129	0.0139	233479
130	0.0140	233876
131	0.0141	235629
132	0.0142	237621
133	0.0143	239789
134	0.0144	241938
135	0.0145	243650
136	0.0146	246722
137	0.0147	249186
138	0.0148	250149
139	0.0149	251222
140	0.0150	503950
141	0.0151	252466
142	0.0152	252827
143	0.0153	255231
144	0.0154	256445
145	0.0155	256404
146	0.0156	256448
147	0.0157	256338
148	0.0158	256391
149	0.0159	256419
150	0.0160	256355
151	0.0161	258099
152	0.0162	258141
153	0.0163	258725
154	0.0164	258560
155	0.0165	258251
156	0.0166	258046
157	0.0167	257823
158	0.0168	257630
159	0.0169	257491
160	0.0170	257286
161	0.0171	257025
162	0.0172	257119
163	0.0173	257724
164	0.0174	257344
165	0.0175	258244
166	0.0176	253789
167	0.0177	253749
168	0.0178	253991
169	0.0179	254121
170	0.0180	254693
171	0.0181	255015
172	0.0182	255808
173	0.0183	255603
174	0.0184	255657
175	0.0185	255691
176	0.0186	255718
177	0.0187	255769
178	0.0188	257463
179	0.0189	259420
180	0.0190	259838
181	0.0191	259673
182	0.0192	259335
183	0.0193	259072
184	0.0194	258691
185	0.0195	258334
186	0.0196	258293
187	0.0197	258129
188	0.0198	257982
189	0.0199	257905
190	0.0200	257668
191	0.0201	259670
192	0.0202	260704
193	0.0203	260203
194	0.0204	259877
195	0.0205	259565
196	0.0206	259103
197	0.0207	258713
198	0.0208	258300
199	0.0209	258259
200	0.0210	258316
201	0.0211	258192
202	0.0212	258694
203	0.0213	258237
204	0.0214	259784
205	0.0215	259358
206	0.0216	254191
207	0.0217	255527
208	0.0218	255900
209	0.0219	256085
210	0.0220	256285
211	0.0221	256857
212	0.0222	257130
213	0.0223	256709
214	0.0224	256675
215	0.0225	256583
216	0.0226	256543
217	0.0227	256474
218	0.0228	256563
219	0.0229	256674
220	0.0230	256660
221	0.0231	257179
222	0.0232	258606
223	0.0233	258557
224	0.0234	258190
225	0.0235	258078
226	0.0236	257812
