	time	count
0	0.0010	19553
1	0.0011	44000
2	0.0012	44427
3	0.0013	26030
4	0.0014	57732
5	0.0015	31716
6	0.0016	33381
7	0.0017	71170
8	0.0018	37523
9	0.0019	34928
10	0.0020	34402
11	0.0021	35589
12	0.0022	74865
13	0.0023	39040
14	0.0024	39054
15	0.0025	39417
16	0.0026	39496
17	0.0027	39829
18	0.0028	40170
19	0.0029	40460
20	0.0030	40751
21	0.0031	40741
22	0.0032	40965
23	0.0033	41158
24	0.0034	41343
25	0.0035	41287
26	0.0036	41452
27	0.0037	41574
28	0.0038	41725
29	0.0039	41605
30	0.0040	41731
31	0.0041	41876
32	0.0042	41738
33	0.0043	41822
34	0.0044	41914
35	0.0045	41766
36	0.0046	41866
37	0.0047	41973
38	0.0048	41830
39	0.0049	41910
40	0.0050	41949
41	0.0051	42055
42	0.0052	41874
43	0.0053	41963
44	0.0054	42069
45	0.0055	41916
46	0.0056	42007
47	0.0057	41871
48	0.0058	41943
49	0.0059	41776
50	0.0060	40947
51	0.0061	41053
52	0.0062	40981
53	0.0063	41142
54	0.0064	41053
55	0.0065	40981
56	0.0066	41166
57	0.0067	41102
58	0.0068	41021
59	0.0069	40915
60	0.0070	41115
61	0.0071	41084
62	0.0072	40996
63	0.0073	40872
64	0.0074	40813
65	0.0075	41006
66	0.0076	40972
67	0.0077	40890
68	0.0078	40834
69	0.0079	40775
70	0.0080	40727
71	0.0081	40692
72	0.0082	40905
73	0.0083	40866
74	0.0084	40792
75	0.0085	40772
76	0.0086	40714
77	0.0087	40645
78	0.0088	40593
79	0.0089	40541
80	0.0090	40520
81	0.0091	40478
82	0.0092	40449
83	0.0093	40421
84	0.0094	40396
85	0.0095	40636
86	0.0096	40623
87	0.0097	40602
88	0.0098	40528
89	0.0099	40516
90	0.0100	39836
91	0.0101	39798
92	0.0102	39831
93	0.0103	39850
94	0.0104	39908
95	0.0105	39958
96	0.0106	40014
97	0.0107	40047
98	0.0108	40057
99	0.0109	40064
100	0.0110	40072
101	0.0111	40093
102	0.0112	40137
103	0.0113	40135
104	0.0114	40161
105	0.0115	40155
106	0.0116	40118
107	0.0117	40133
108	0.0118	40158
109	0.0119	40180
110	0.0120	40150
111	0.0121	40148
112	0.0122	40169
113	0.0123	40458
114	0.0124	40459
115	0.0125	40428
116	0.0126	40435
117	0.0127	40408
118	0.0128	40362
119	0.0129	40345
120	0.0130	40322
121	0.0131	40328
122	0.0132	40342
123	0.0133	40315
124	0.0134	40326
125	0.0135	40343
126	0.0136	40343
127	0.0137	40335
128	0.0138	40349
129	0.0139	40307
130	0.0140	39819
131	0.0141	39807
132	0.0142	39851
133	0.0143	0
134	0.0144	79401
135	0.0145	39913
136	0.0146	40410
137	0.0147	40878
138	0.0148	41286
139	0.0149	41671
140	0.0150	41980
141	0.0151	42260
142	0.0152	42511
143	0.0153	42759
144	0.0154	42976
145	0.0155	43465
146	0.0156	43637
147	0.0157	43744
148	0.0158	43842
149	0.0159	43950
150	0.0160	44013
151	0.0161	44083
152	0.0162	44125
153	0.0163	44168
154	0.0164	44222
155	0.0165	44285
156	0.0166	44358
157	0.0167	44403
158	0.0168	44454
159	0.0169	44499
160	0.0170	44519
161	0.0171	44558
