	time	ins	cycle	memory	branchm
0	0.001	50493.0	58561.0	6436.0	1551
1	0.0011	25987.0	69338.0	21354.0	0
2	0.0012	99173.0	40293.0	40091.0	1100
3	0.0013	116838.0	40783.0	63403.0	0
4	0.0014	271856.0	90859.0	73490.0	0
5	0.0015	115934.0	108541.0	42557.0	1038
6	0.0016	260503.0	60436.0	95867.0	0
7	0.0017	142339.0	130817.0	52911.0	957
8	0.0018	150346.0	70467.0	114154.0	0
9	0.0019	317866.0	72704.0	60559.0	888
10	0.002	168400.0	75330.0	62856.0	0
11	0.0021	172398.0	77103.0	65251.0	828
12	0.0022	177312.0	78068.0	94481.0	0
13	0.0023	180390.0	161340.0	110511.0	780
14	0.0024	184575.0	83028.0	70694.0	0
15	0.0025	378790.0	84037.0	71761.0	737
16	0.0026	191870.0	85431.0	72557.0	702
17	0.0027	194682.0	86142.0	73357.0	0
18	0.0028	196055.0	87322.0	73992.0	668
19	0.0029	198601.0	87858.0	74417.0	643
20	0.003	199555.0	88276.0	75425.0	618
21	0.0031	200198.0	89220.0	75348.0	0
22	0.0032	202255.0	89551.0	75822.0	599
23	0.0033	202937.0	89799.0	76341.0	578
24	0.0034	203245.0	90582.0	76664.0	0
25	0.0035	192363.0	90752.0	74254.0	539
26	0.0036	188611.0	86739.0	71322.0	518
27	0.0037	189618.0	84995.0	71157.0	508
28	0.0038	192326.0	85328.0	72573.0	500
29	0.0039	193833.0	86513.0	73616.0	499
30	0.004	195074.0	87127.0	73507.0	493
31	0.0041	197589.0	87623.0	104241.0	490
32	0.0042	198581.0	88050.0	74572.0	487
33	0.0043	199413.0	88439.0	74878.0	0
34	0.0044	200070.0	177878.0	75157.0	484
35	0.0045	200588.0	89932.0	75868.0	476
36	0.0046	201242.0	90192.0	76118.0	474
37	0.0047	201709.0	90347.0	76245.0	472
38	0.0048	202171.0	90495.0	76358.0	472
39	0.0049	202628.0	90625.0	76516.0	471
40	0.005	202899.0	90737.0	76545.0	472
41	0.0051	203256.0	90838.0	76619.0	471
42	0.0052	203432.0	90916.0	76690.0	472
43	0.0053	203627.0	91002.0	76708.0	472
44	0.0054	203909.0	91079.0	76834.0	469
45	0.0055	205571.0	91151.0	76867.0	469
46	0.0056	205845.0	91229.0	76946.0	469
47	0.0057	205892.0	91268.0	76991.0	469
48	0.0058	205920.0	91316.0	76990.0	469
49	0.0059	205922.0	91349.0	77101.0	469
50	0.006	205937.0	91386.0	77091.0	469
51	0.0061	205972.0	91428.0	77177.0	468
52	0.0062	206039.0	91460.0	77173.0	468
53	0.0063	206063.0	91492.0	77175.0	468
54	0.0064	205982.0	91515.0	77208.0	468
55	0.0065	205906.0	91546.0	77179.0	470
56	0.0066	205979.0	91553.0	123163.0	469
57	0.0067	205929.0	91571.0	77226.0	469
58	0.0068	206010.0	91588.0	77258.0	468
59	0.0069	206007.0	91589.0	77277.0	469
60	0.007	205994.0	91603.0	31295.0	467
61	0.0071	206010.0	91600.0	123294.0	468
62	0.0072	205940.0	91609.0	77267.0	465
63	0.0073	205986.0	91625.0	77550.0	465
64	0.0074	205967.0	91641.0	31556.0	460
65	0.0075	205911.0	92092.0	77736.0	0
66	0.0076	202487.0	90578.0	76419.0	908
67	0.0077	202419.0	90551.0	76394.0	455
68	0.0078	202840.0	90661.0	76533.0	456
69	0.0079	203130.0	90787.0	76572.0	456
70	0.008	203555.0	90902.0	76711.0	458
71	0.0081	203800.0	90965.0	76751.0	458
72	0.0082	204053.0	91067.0	76831.0	458
73	0.0083	204326.0	91142.0	76955.0	458
74	0.0084	204437.0	91198.0	76958.0	458
75	0.0085	204722.0	91260.0	77059.0	459
76	0.0086	204891.0	91302.0	77071.0	459
77	0.0087	204960.0	91348.0	122972.0	460
78	0.0088	205195.0	91384.0	31289.0	460
79	0.0089	205158.0	91416.0	77268.0	461
80	0.009	205405.0	91463.0	77307.0	462
81	0.0091	205453.0	91484.0	77264.0	0
