	time	ins	cycle	memory	branchm
0	0.001	74443.0	45373.0	17615.0	0
1	0.0011	152718.0	140457.0	44562.0	0
2	0.0012	247366.0	256268.0	77941.0	1055
3	0.0013	303473.0	323686.0	97375.0	1055
4	0.0014	364305.0	472795.0	141171.0	1055
5	0.0015	497464.0	550241.0	164359.0	1055
6	0.0016	567256.0	629816.0	188352.0	1055
7	0.0017	639712.0	711393.0	213132.0	2025
8	0.0018	792364.0	794155.0	238573.0	2025
9	0.0019	871353.0	877905.0	291121.0	2025
10	0.002	952134.0	963128.0	318320.0	2025
11	0.0021	1034678.0	1049730.0	346071.0	2025
12	0.0022	1118723.0	1226514.0	374326.0	2025
13	0.0023	1204174.0	1316438.0	403021.0	2903
14	0.0024	1290878.0	1407235.0	432058.0	2903
15	0.0025	1378060.0	1498217.0	461314.0	2903
16	0.0026	1466190.0	1589878.0	490909.0	2903
17	0.0027	1645336.0	1682192.0	520811.0	2903
18	0.0028	1736053.0	1775089.0	569462.0	3691
19	0.0029	1827478.0	1868493.0	600028.0	3691
20	0.003	1918961.0	1962365.0	630690.0	3691
21	0.0031	2010934.0	2056096.0	661460.0	3691
22	0.0032	2103461.0	2150184.0	704583.0	3691
23	0.0033	2196579.0	2244649.0	735779.0	3691
24	0.0034	2290204.0	2339457.0	767142.0	4399
25	0.0035	2384245.0	2434578.0	798572.0	4399
26	0.0036	2478073.0	2529420.0	830009.0	4399
27	0.0037	2572305.0	2624506.0	861667.0	4399
28	0.0038	2666900.0	2719312.0	893443.0	4399
29	0.0039	2761757.0	2814366.0	925308.0	4399
30	0.004	2856936.0	2909691.0	957267.0	5035
31	0.0041	2952452.0	3005267.0	989236.0	5035
32	0.0042	3047649.0	3100528.0	1021174.0	5035
33	0.0043	3143054.0	3195961.0	1053188.0	5035
34	0.0044	3238728.0	3291633.0	1085290.0	5035
35	0.0045	3335166.0	3387976.0	1117614.0	5607
36	0.0046	3431844.0	3484482.0	1149932.0	5607
37	0.0047	3528060.0	3580574.0	1182184.0	5607
38	0.0048	3624355.0	3676768.0	1214467.0	5607
39	0.0049	3721345.0	3773592.0	1246976.0	6123
40	0.005	3818528.0	3870487.0	1279448.0	6123
41	0.0051	3914739.0	3966686.0	1311493.0	6123
42	0.0052	4010000.0	4062005.0	1343433.0	6123
43	0.0053	4105401.0	4157393.0	1375440.0	6554
44	0.0054	4201029.0	4253006.0	1407368.0	6554
45	0.0055	4296302.0	4348842.0	1439238.0	6554
46	0.0056	4391850.0	4444880.0	1471295.0	6946
47	0.0057	4487678.0	4540548.0	1503463.0	6946
48	0.0058	4583713.0	4636365.0	1535615.0	6946
49	0.0059	4679309.0	4731823.0	1567688.0	6946
50	0.006	4775085.0	4827411.0	1599809.0	7304
51	0.0061	4871085.0	4923192.0	1631919.0	7304
52	0.0062	4967150.0	5019067.0	1664144.0	7633
53	0.0063	5063389.0	5115077.0	1696433.0	7633
54	0.0064	5159818.0	5211257.0	1728620.0	7633
55	0.0065	5255855.0	5307598.0	1760822.0	7937
56	0.0066	5352576.0	5403952.0	1793178.0	7937
57	0.0067	5448875.0	5499887.0	1825479.0	8219
58	0.0068	5545240.0	5595941.0	1857816.0	8219
59	0.0069	5641177.0	5692159.0	1890045.0	8482
60	0.007	5737314.0	5788524.0	1922190.0	8482
61	0.0071	5833631.0	5885025.0	1954312.0	8482
62	0.0072	5929509.0	5981095.0	1986470.0	8728
63	0.0073	6025513.0	6076728.0	2018609.0	8959
64	0.0074	6121571.0	6172380.0	2050836.0	8959
65	0.0075	6218367.0	6268691.0	2083213.0	9178
66	0.0076	6315164.0	6365043.0	2115681.0	9178
67	0.0077	6412124.0	6461486.0	2148124.0	9385
68	0.0078	6508547.0	6557513.0	2180320.0	9385
69	0.0079	6604466.0	6653646.0	2212416.0	9584
70	0.008	6700579.0	6749938.0	2244493.0	9774
71	0.0081	6796298.0	6845828.0	2276528.0	9774
72	0.0082	6891627.0	6941846.0	2308648.0	9955
73	0.0083	6987672.0	7037377.0	2340799.0	10130
74	0.0084	7083857.0	7132927.0	2373045.0	10130
75	0.0085	7180103.0	7229135.0	2405434.0	10300
76	0.0086	7277037.0	7325419.0	2437843.0	10466
77	0.0087	7373595.0	7421269.0	2470110.0	10627
78	0.0088	7470099.0	7517137.0	2502371.0	10627
79	0.0089	7566745.0	7613756.0	2534593.0	10784
80	0.009	7662961.0	7710004.0	2554146.0	10936
81	0.0091	7758761.0	7805795.0	2586153.0	11083
82	0.0092	7852400.0	7899507.0	2617455.0	11083
83	0.0093	7945642.0	7993371.0	2648721.0	11227
84	0.0094	8038692.0	8087063.0	2680030.0	11370
85	0.0095	8132220.0	8180573.0	2711275.0	11511
86	0.0096	8225606.0	8273929.0	2742473.0	11651
87	0.0097	8318776.0	8367136.0	2773623.0	11791
88	0.0098	8411750.0	8460205.0	2804693.0	11931
89	0.0099	8504608.0	8553161.0	2835722.0	12069
90	0.01	8597351.0	8646017.0	2866731.0	12069
91	0.0101	8690006.0	8739339.0	2897805.0	12205
92	0.0102	8783224.0	8832580.0	2928965.0	12339
93	0.0103	8876323.0	8925682.0	2960087.0	12473
94	0.0104	8969278.0	9018667.0	2991185.0	12607
95	0.0105	9062072.0	9111553.0	3022240.0	12741
96	0.0106	9154779.0	9204351.0	3053239.0	12875
97	0.0107	9247336.0	9297046.0	3084197.0	13009
98	0.0108	9339761.0	9389665.0	3115132.0	13143
99	0.0109	9432047.0	9482220.0	3146023.0	13277
100	0.011	9524283.0	9574705.0	3176870.0	13411
101	0.0111	9616433.0	9667141.0	3207707.0	13545
102	0.0112	9708481.0	9759527.0	3238527.0	13679
