	time	ins	cycle	memory	branchm
0	0.001	77372.0	116676.0	11395	0.0
1	0.0011	257968.0	258602.0	37202	1676.0
2	0.0012	484585.0	337039.0	56509	3268.0
3	0.0013	608652.0	419268.0	75798	4977.0
4	0.0014	735912.0	594654.0	105511	6710.0
5	0.0015	1008965.0	687073.0	125996	6710.0
6	0.0016	1154383.0	781790.0	145764	8197.0
7	0.0017	1290954.0	870465.0	164596	8197.0
8	0.0018	1427680.0	957529.0	184108	9608.0
9	0.0019	1728488.0	1047485.0	215799	9608.0
10	0.002	1886093.0	1139904.0	236603	10933.0
11	0.0021	2045187.0	1233238.0	257625	10933.0
12	0.0022	2204438.0	1327102.0	278690	10933.0
13	0.0023	2365377.0	1420864.0	300178	12162.0
14	0.0024	2529946.0	1514499.0	322045	12162.0
15	0.0025	2694927.0	1608558.0	343807	12162.0
16	0.0026	2861049.0	1703002.0	375263	13298.0
17	0.0027	3029956.0	1797283.0	397807	14345.0
18	0.0028	3199018.0	1891371.0	420029	14345.0
19	0.0029	3368868.0	1985827.0	442445	14345.0
20	0.003	3539812.0	2080137.0	464968	15344.0
21	0.0031	3712691.0	2174229.0	487243	15344.0
22	0.0032	3884903.0	2268683.0	510143	16277.0
23	0.0033	4060866.0	2363358.0	533073	16277.0
24	0.0034	4412455.0	2457830.0	555817	17147.0
25	0.0035	4590698.0	2552634.0	579001	17147.0
26	0.0036	4590698.0	2647248.0	601921	17963.0
27	0.0037	4945151.0	2742166.0	624792	17963.0
28	0.0038	5124152.0	2836871.0	648116	18739.0
29	0.0039	5303229.0	2931852.0	671077	19466.0
30	0.004	5481928.0	3026622.0	694305	19466.0
31	0.0041	5661122.0	3121702.0	717771	20152.0
32	0.0042	5840952.0	3216548.0	740773	20152.0
33	0.0043	6020421.0	3311114.0	763990	20818.0
34	0.0044	6199360.0	3405975.0	787209	21448.0
35	0.0045	6378354.0	3500624.0	810159	22068.0
36	0.0046	6557207.0	3595043.0	833544	22662.0
37	0.0047	6736331.0	3690248.0	856717	22662.0
38	0.0048	6914469.0	3785239.0	879736	23247.0
39	0.0049	7095383.0	3880368.0	903316	23803.0
40	0.005	7274925.0	3975773.0	926468	24366.0
41	0.0051	7453558.0	4071449.0	949587	24923.0
42	0.0052	7453558.0	4166850.0	972961	24923.0
43	0.0053	7632771.0	4261462.0	995902	25467.0
44	0.0054	7988166.0	4356313.0	1019023	25998.0
45	0.0055	7988166.0	4450943.0	1042215	26509.0
46	0.0056	8167463.0	4545891.0	1065038	26509.0
47	0.0057	8345258.0	4640636.0	1065038	27026.0
48	0.0058	8519369.0	4733257.0	1087805	27518.0
49	0.0059	8692777.0	4825610.0	1123050	28024.0
50	0.006	8865224.0	4917926.0	1132364	28530.0
51	0.0061	9038395.0	5010218.0	1154852	29020.0
52	0.0062	9211173.0	5102501.0	1177168	29520.0
53	0.0063	9383153.0	5194788.0	1199369	30028.0
54	0.0064	9555901.0	5287089.0	1221828	30528.0
55	0.0065	9728271.0	5379383.0	1256965	30528.0
56	0.0066	9900077.0	5471671.0	1266256	31505.0
57	0.0067	10074062.0	5564516.0	1288904	32031.0
58	0.0068	10246276.0	5656855.0	1311181	32574.0
59	0.0069	10417844.0	5749160.0	1333447	33099.0
60	0.007	10591715.0	5842031.0	1355961	33649.0
61	0.0071	10763660.0	5934416.0	1378118	33649.0
62	0.0072	10935057.0	6026730.0	1400396	34733.0
63	0.0073	11108929.0	6119586.0	1422799	35279.0
64	0.0074	11281615.0	6212442.0	1444922	35859.0
65	0.0075	11451900.0	6305265.0	1467166	35859.0
66	0.0076	11625963.0	6398057.0	1489473	36417.0
67	0.0077	11798117.0	6491328.0	1511596	36974.0
68	0.0078	11971141.0	6584585.0	1534190	37503.0
69	0.0079	12148115.0	6678135.0	1556873	38050.0
70	0.008	12323012.0	6771111.0	1579385	38605.0
71	0.0081	12497729.0	6863984.0	1602067	39141.0
72	0.0082	12674234.0	6957338.0	1624630	39141.0
73	0.0083	12848421.0	7051175.0	1647117	39675.0
