	time	ins	cycle	memory	branchm
0	0.001	25221.0	55171	6786	1609.0
1	0.0011	79991.0	117761	16589	2743.0
2	0.0012	197587.0	197046	30016	3880.0
3	0.0013	257113.0	294770	45230	5044.0
4	0.0014	394794.0	350349	70091	6249.0
5	0.0015	563408.0	409583	84827	7406.0
6	0.0016	660780.0	537121	100265	8570.0
7	0.0017	764505.0	605480	115377	9827.0
8	0.0018	869123.0	677896	122793	10991.0
9	0.0019	1060672.0	745946	142762	12143.0
10	0.002	1165115.0	883247	157264	13238.0
11	0.0021	1277493.0	955902	180570	13238.0
12	0.0022	1512614.0	1031376	196126	14317.0
13	0.0023	1637294.0	1108710	212600	14317.0
14	0.0024	1768558.0	1266936	247464	15335.0
15	0.0025	1901835.0	1348711	265366	15335.0
16	0.0026	2178660.0	1431666	284009	16329.0
17	0.0027	2325101.0	1516231	303029	17261.0
18	0.0028	2472661.0	1601695	322211	17261.0
19	0.0029	2622012.0	1687936	341846	18163.0
20	0.003	2776164.0	1775436	373730	18163.0
21	0.0031	2932619.0	1864135	402814	19009.0
22	0.0032	3090132.0	1953313	423798	19805.0
23	0.0033	3252575.0	2042848	444779	19805.0
24	0.0034	3579070.0	2132680	465899	20576.0
25	0.0035	3745118.0	2222808	487458	21306.0
26	0.0036	3911932.0	2313761	508940	21306.0
27	0.0037	4078453.0	2404955	530604	22021.0
28	0.0038	4247202.0	2496265	552616	22696.0
29	0.0039	4416427.0	2588246	574507	23369.0
30	0.004	4585153.0	2680319	596533	23369.0
31	0.0041	4755545.0	2772452	618690	24031.0
32	0.0042	4925991.0	2864639	640601	24679.0
33	0.0043	5095732.0	2957420	662580	25319.0
34	0.0044	5266252.0	3050205	684852	25930.0
35	0.0045	5437954.0	3142949	707023	25930.0
36	0.0046	5609012.0	3235639	729244	26542.0
37	0.0047	5780781.0	3328311	751646	27127.0
38	0.0048	5952382.0	3421526	773896	27127.0
39	0.0049	6123522.0	3607865	796360	28267.0
40	0.005	6296884.0	3607865	818793	28856.0
41	0.0051	6469437.0	3701458	841046	28856.0
42	0.0052	6640091.0	3794482	863399	29463.0
43	0.0053	6812925.0	3887380	885641	30045.0
44	0.0054	6985055.0	3980786	907771	30633.0
45	0.0055	7156626.0	4074139	930075	31205.0
46	0.0056	7329195.0	4167385	939472	31779.0
47	0.0057	7500432.0	4260541	974382	32361.0
48	0.0058	7670394.0	4353618	983606	32952.0
49	0.0059	7670394.0	4446468	1005748	33526.0
50	0.006	8003144.0	4537360	1027209	33526.0
51	0.0061	8168994.0	4628201	1048644	34656.0
52	0.0062	8337944.0	4719176	1070653	35250.0
53	0.0063	8506030.0	4810299	1092225	35250.0
54	0.0064	8674076.0	4901579	1113816	36436.0
55	0.0065	8843483.0	4993008	1136045	36436.0
56	0.0066	9012283.0	5084565	1157854	37028.0
57	0.0067	9182541.0	5176774	1179944	37599.0
58	0.0068	9352944.0	5269040	1202447	38159.0
59	0.0069	9523583.0	5361324	1224535	38159.0
60	0.007	9694509.0	5454176	1246816	38721.0
61	0.0071	9868077.0	5546555	1269531	39257.0
62	0.0072	10040939.0	5639456	1291896	39790.0
63	0.0073	10213881.0	5732911	1314490	40298.0
64	0.0074	10388943.0	5825798	1337221	40830.0
65	0.0075	10562028.0	5918592	1359624	41373.0
66	0.0076	10735048.0	6011910	1382270	41898.0
67	0.0077	10910993.0	6105082	1404983	41898.0
68	0.0078	11085913.0	6198706	1427486	42421.0
69	0.0079	11261163.0	6386089	1450490	42919.0
